M31-012-0003.jpg	0	13	0.00
M31-012-0004.jpg	251	7	31.38
M31-012-0005.jpg	107	3	26.75
M31-012-0006.jpg	189	1	94.50
M31-012-0007.jpg	11	2	3.67
M31-012-0008.jpg	8	3	2.00
M31-012-0009.jpg	85	1	42.50
M31-012-0010.jpg	225	4	45.00
M31-012-0011.jpg	302	2	100.67
M31-012-0012.jpg	966	2	322.00
M31-012-0013.jpg	973	3	243.25
M31-012-0014.jpg	236	3	59.00
M31-012-0015.jpg	315	7	39.38
M31-012-0016.jpg	579	1	289.50
M31-012-0017.jpg	93	3	23.25
M31-012-0018.jpg	145	2	48.33
M31-012-0019.jpg	486	3	121.50
M31-012-0020.jpg	372	7	46.50
M31-012-0021.jpg	206	5	34.33
M31-012-0022.jpg	93	5	15.50
M31-012-0023.jpg	25	5	4.17
M31-012-0024.jpg	294	4	58.80
M31-012-0025.jpg	221	2	73.67
M31-012-0026.jpg	127	4	25.40
M31-012-0027.jpg	286	8	31.78
M31-012-0028.jpg	475	9	47.50
M31-012-0029.jpg	906	5	151.00
M31-012-0030.jpg	808	5	134.67
M31-012-0031.jpg	997	9	99.70
M31-012-0032.jpg	1078	2	359.33
M31-012-0033.jpg	790	2	263.33
M31-012-0034.jpg	713	8	79.22
M31-012-0035.jpg	454	4	90.80
M31-012-0036.jpg	643	3	160.75
M31-012-0037.jpg	283	2	94.33
M31-012-0038.jpg	189	3	47.25
M31-012-0039.jpg	89	4	17.80
M31-012-0040.jpg	521	7	65.12
M31-012-0041.jpg	942	8	104.67
M31-012-0042.jpg	1061	6	151.57
M31-012-0043.jpg	1231	3	307.75
M31-012-0044.jpg	1151	10	104.64
M31-012-0045.jpg	1148	5	191.33
M31-012-0046.jpg	1250	4	250.00
M31-012-0047.jpg	1268	5	211.33
M31-012-0048.jpg	1213	8	134.78
M31-012-0049.jpg	1078	2	359.33
M31-012-0050.jpg	1020	8	113.33
M31-012-0051.jpg	737	5	122.83
M31-012-0052.jpg	621	7	77.62
M31-012-0053.jpg	121	6	17.29
M31-012-0054.jpg	184	6	26.29
M31-012-0055.jpg	112	4	22.40
M31-012-0056.jpg	265	5	44.17
M31-012-0057.jpg	292	8	32.44
M31-012-0058.jpg	527	13	37.64
M31-012-0059.jpg	96	12	7.38
M31-012-0060.jpg	279	6	39.86
M31-012-0061.jpg	854	3	213.50
M31-012-0062.jpg	374	3	93.50
M31-012-0063.jpg	469	2	156.33
M31-012-0064.jpg	763	5	127.17
M31-012-0065.jpg	671	5	111.83
M31-012-0066.jpg	461	4	92.20
M31-012-0067.jpg	503	4	100.60
M31-012-0068.jpg	437	7	54.62
M31-012-0069.jpg	405	7	50.62
M31-012-0070.jpg	150	3	37.50
M31-012-0071.jpg	450	5	75.00
M31-012-0072.jpg	252	8	28.00
M31-012-0073.jpg	274	1	137.00
M31-012-0074.jpg	799	2	266.33
