rows 377 good(>-0.62) 0
-0.99 t48v C5 61 tesdeonscapitaitesueccommandementacelucquienauroitlaced
-0.98 t46r C11 17 ministoespardela
-0.98 t49r C42 60 bruitoquemeichamnenentsementlesenemisetautroipeuaetectioneial
-0.98 t47r C3 32 dontlesesamplessestoientremarq
-0.98 t46r C30 75 nerairefournenestesommeapreslauoiemercieleboneuoluntedesaditemaiestem
-0.96 t48v C16 19 sessecourscesseut
-0.96 t48r C3 32 lonlaqualinedunalaiestempire
-0.96 t46v C19 63 esdeslorsreolaneuoentleursalundespendrepoincipalementdesaid
-0.95 t46v C16 64 aloundeiarrandeunetlaredoutentdesiranspourcestecaocasiondelapo
-0.93 t48v C40 60 apotledeaeuxestantbienplusaisequeparsaprudenoeilsecommand
-0.93 t46v C33 60 entetteletentdisposelesaetairesqueemployantlasaisonsuiuanteu
-0.92 t50r C1 45 teinstoutescontrairesetsiaousconsiderescomthp
-0.92 t49r C26 62 conduiteuiuantcependantsidissolumentquetoutlemondeenexclatoit
-0.91 t48v C18 38 desditesprouincesqueleursoulamement
-0.91 t48v C33 20 eueursdunchacunpour
-0.90 t48r C30 29 etconseoutiuementessayerdenten
-0.84 t47v C19 15 yesparlesqueles
